id,source_item_idx,scene_id,task_type,sft_initial_score,sft_final_score,sft_n_steps,sft_n_actions,env_n_steps,env_sum_reward,env_final_total_score,env_final_pos_score,env_final_ori_score,env_best_score,env_traj_success,env_invalid_actions,env_near_success_steps,env_near_success_bonus,env_collisions,success_path,done_at_step
sft_000025,25,0267_840790,absolute_positioning,0.306239,0.996978,3,14,1,20.59684346816274,0.4718287432920948,0.37531109885139935,0.899750423050545,0.4718287432920948,True,0,1,0.46904857902092034,0,auto_term,1
sft_000027,27,0267_840790,absolute_positioning,0.306239,0.994972,3,14,1,20.59684346816274,0.4718287432920948,0.37531109885139946,0.8997504230505446,0.4718287432920948,True,0,1,0.46904857902092034,0,auto_term,1
sft_000029,29,0267_840790,absolute_positioning,0.391476,0.989267,3,15,1,20.637019969180383,0.594500218483462,0.5097769220475586,0.8748641111600802,0.594500218483462,True,0,1,0.49050809250905025,0,auto_term,1
sft_000030,30,0267_840790,absolute_positioning,0.391476,0.995322,5,23,1,20.637019969180383,0.5945002184834619,0.5097769220475586,0.87486411116008,0.5945002184834619,True,0,1,0.49050809250905025,0,auto_term,1
sft_000031,31,0267_840790,absolute_positioning,0.391476,0.995099,3,14,1,20.637019969180383,0.5945002184834619,0.5097769220475586,0.87486411116008,0.5945002184834619,True,0,1,0.49050809250905025,0,auto_term,1
sft_000033,33,0267_840790,absolute_positioning,0.391476,0.994542,5,24,1,20.637019969180383,0.594500218483462,0.5097769220475586,0.8748641111600802,0.594500218483462,True,0,1,0.49050809250905025,0,auto_term,1
sft_000034,34,0267_840790,absolute_positioning,0.391476,0.995322,5,23,1,20.637019969180383,0.594500218483462,0.5097769220475586,0.8748641111600802,0.594500218483462,True,0,1,0.49050809250905025,0,auto_term,1
sft_000035,35,0267_840790,absolute_positioning,0.356317,0.999384,3,13,1,20.621499557828066,0.5412291955351209,0.4518123160063446,0.8748641111600802,0.5412291955351209,True,0,1,0.48404324428940804,0,auto_term,1
sft_000037,37,0267_840790,absolute_positioning,0.391476,0.995907,6,25,1,20.637019969180383,0.5945002184834618,0.5097769220475585,0.8748641111600801,0.5945002184834618,True,0,1,0.49050809250905025,0,auto_term,1
sft_000039,39,0267_840790,absolute_positioning,0.391476,0.993865,5,21,1,20.637019969180383,0.594500218483462,0.5097769220475588,0.87486411116008,0.594500218483462,True,0,1,0.49050809250905025,0,auto_term,1
sft_000040,40,0267_840790,absolute_positioning,0.391476,0.996648,3,14,1,20.637019969180383,0.594500218483462,0.5097769220475588,0.8748641111600802,0.594500218483462,True,0,1,0.49050809250905025,0,auto_term,1
sft_000041,41,0267_840790,absolute_positioning,0.391476,0.997372,3,14,1,20.637019969180383,0.594500218483462,0.5097769220475588,0.8748641111600802,0.594500218483462,True,0,1,0.49050809250905025,0,auto_term,1
sft_000043,43,0267_840790,absolute_positioning,0.383918,0.981676,3,14,1,20.638812247713236,0.5911585052293298,0.4969752036572877,0.9109838540530472,0.5911585052293298,True,0,1,0.4901918680768179,0,auto_term,1
sft_000044,44,0267_840790,absolute_positioning,0.383918,0.981676,3,14,1,20.638812247713236,0.5911585052293298,0.4969752036572877,0.9109838540530472,0.5911585052293298,True,0,1,0.4901918680768179,0,auto_term,1
sft_000045,45,0267_840790,absolute_positioning,0.383918,0.999769,3,11,1,20.638812247713236,0.5911585052293298,0.4969752036572877,0.9109838540530472,0.5911585052293298,True,0,1,0.4901918680768179,0,auto_term,1
sft_000046,46,0267_840790,absolute_positioning,0.383918,0.981676,3,14,1,20.638812247713236,0.5911585052293298,0.4969752036572877,0.9109838540530472,0.5911585052293298,True,0,1,0.4901918680768179,0,auto_term,1
sft_000048,48,0267_840790,absolute_positioning,0.383918,0.997522,3,13,1,20.638812247713236,0.5911585052293294,0.4969752036572874,0.9109838540530472,0.5911585052293294,True,0,1,0.4901918680768179,0,auto_term,1
sft_000049,49,0267_840790,absolute_positioning,0.383918,0.981676,3,14,1,20.638812247713236,0.5911585052293294,0.4969752036572874,0.9109838540530472,0.5911585052293294,True,0,1,0.4901918680768179,0,auto_term,1
sft_000050,50,0267_840790,absolute_positioning,0.383918,0.993386,4,20,1,20.638812247713236,0.5911585052293294,0.4969752036572874,0.9109838540530472,0.5911585052293294,True,0,1,0.4901918680768179,0,auto_term,1
